DATAFLOW,LAST UPDATE,freq,duration,age,quant_inc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,NL,2019,10.8,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,NO,2019,18.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,PL,2019,16.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,PT,2019,18.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,RO,2019,3.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,RS,2019,7.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,SE,2019,3.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,SI,2019,23.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,SK,2019,14.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU1,PC,TR,2019,7.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,AT,2019,10.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,BE,2019,13.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,BG,2019,10.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,CY,2019,16.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,CZ,2019,11.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,DE,2019,15.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,DK,2019,23.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,EE,2019,17.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,EL,2019,9.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,ES,2019,17.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,EU27_2020,2019,13.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,FI,2019,17.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,FR,2019,12.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,HR,2019,14.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,HU,2019,17.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,IE,2019,16.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,IS,2019,10.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,IT,2019,14.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,LT,2019,17.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,LU,2019,14.5,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,LV,2019,17.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,MT,2019,12.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,NL,2019,11.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,NO,2019,13.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,PL,2019,16.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,PT,2019,15.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,RO,2019,5.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,RS,2019,9.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,SE,2019,2.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,SI,2019,18.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,SK,2019,15.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU2,PC,TR,2019,5.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,AT,2019,8.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,BE,2019,16.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,BG,2019,15.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,CY,2019,15.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,CZ,2019,20.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,DE,2019,20.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,DK,2019,8.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,EE,2019,25.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,EL,2019,14.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,ES,2019,17.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,EU27_2020,2019,14.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,FI,2019,14.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,FR,2019,12.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,HR,2019,18.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,HU,2019,17.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,IE,2019,26.9,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,IS,2019,13.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,IT,2019,12.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,LT,2019,15.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,LU,2019,6.0,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,LV,2019,14.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,MT,2019,12.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,NL,2019,7.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,NO,2019,14.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,PL,2019,13.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,PT,2019,12.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,RO,2019,7.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,RS,2019,13.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,SE,2019,4.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,SI,2019,14.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,SK,2019,13.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU3,PC,TR,2019,11.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,AT,2019,5.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,BE,2019,12.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,BG,2019,16.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,CY,2019,10.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,CZ,2019,15.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,DE,2019,13.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,DK,2019,16.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,EE,2019,17.2,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,EL,2019,9.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,ES,2019,17.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,EU27_2020,2019,13.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,FI,2019,13.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,FR,2019,15.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,HR,2019,13.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,HU,2019,14.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,IE,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,IS,2019,7.2,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,IT,2019,15.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,LT,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,LU,2019,8.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,LV,2019,17.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,MT,2019,24.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,NL,2019,8.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,NO,2019,17.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,PL,2019,17.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,PT,2019,14.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,RO,2019,7.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,RS,2019,9.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,SE,2019,0.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,SI,2019,25.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,SK,2019,9.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU4,PC,TR,2019,11.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,AT,2019,9.2,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,BE,2019,11.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,BG,2019,17.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,CY,2019,8.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,CZ,2019,9.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,DE,2019,16.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,DK,2019,10.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,EE,2019,15.9,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,EL,2019,2.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,ES,2019,16.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,EU27_2020,2019,13.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,FI,2019,16.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,FR,2019,12.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,HR,2019,19.7,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,HU,2019,15.6,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,IE,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,IS,2019,5.4,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,IT,2019,12.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,LT,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,LU,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,LV,2019,17.0,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,MT,2019,,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,NL,2019,8.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,NO,2019,10.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,PL,2019,22.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,PT,2019,13.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,RO,2019,4.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,RS,2019,13.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,SE,2019,0.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,SI,2019,16.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,SK,2019,8.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,QU5,PC,TR,2019,13.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,AT,2019,9.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,BE,2019,13.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,BG,2019,12.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,CY,2019,13.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,CZ,2019,15.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,DE,2019,16.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,DK,2019,17.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,EE,2019,17.7,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,EL,2019,10.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,ES,2019,16.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,EU27_2020,2019,14.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,FI,2019,15.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,FR,2019,13.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,HR,2019,14.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,HU,2019,19.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,IE,2019,12.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,IS,2019,10.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,IT,2019,14.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,LT,2019,14.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,LU,2019,13.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,LV,2019,15.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,MT,2019,13.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,NL,2019,9.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,NO,2019,14.6,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,PL,2019,16.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,PT,2019,15.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,RO,2019,5.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,RS,2019,10.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,SE,2019,2.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,SI,2019,19.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,SK,2019,12.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y65-74,TOTAL,PC,TR,2019,8.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,AT,2019,10.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,BE,2019,11.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,BG,2019,4.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,CY,2019,12.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,CZ,2019,15.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,DE,2019,11.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,DK,2019,11.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,EE,2019,8.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,EL,2019,1.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,ES,2019,11.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,EU27_2020,2019,11.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,FI,2019,12.8,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,FR,2019,11.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,HR,2019,10.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,HU,2019,20.1,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,IE,2019,9.2,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,IS,2019,9.3,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,IT,2019,12.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,LT,2019,10.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,LU,2019,8.0,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,LV,2019,7.5,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,MT,2019,10.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,NL,2019,8.1,u,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,NO,2019,10.9,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,PL,2019,12.4,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,PT,2019,15.3,,
ESTAT:HLTH_EHIS_PA7I(1.0),24/02/22 23:00:00,A,Y2-3,Y_GE65,QU1,PC,RO,2019,2.6,,
